Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
27,2,565,1,4,3,2,3,0,2,1,5,2,2,2034,1,0,13,3,3,6.870772790727301,1,3,2.7493496601118927,0.37467483005594626,1.2506503398881075,1
32,2,122,1,12,3,1,1,0,3,1,4,2,0,2105,2,1,11,3,2,4.223410898172519,3,3,1.0744702993908395,0.0,0.5372351496954197,1
26,2,1349,1,23,3,1,1,1,1,1,2,3,1,2316,1,0,14,3,3,1.0,2,1,0.28526803114278954,0.0,0.7147319688572105,1
31,2,469,2,13,3,2,1,0,3,2,7,1,1,8061,0,0,18,3,1,7.110397254534567,2,6,2.5551986272672833,0.27759931363364165,4.66559588180185,1
21,1,256,1,10,2,1,1,0,2,1,2,2,1,2622,1,0,19,3,2,2.131942859265126,1,2,2.0,1.9670142851837185,1.9670142851837185,1
19,1,571,2,4,2,2,2,0,3,1,8,3,1,1633,1,0,14,3,2,0.29341694702129684,3,0,0.0,0.29341694702129684,0.0,1
38,2,363,1,22,3,3,3,1,2,1,5,1,1,3901,0,0,13,3,1,5.9869555190031205,2,4,2.0,0.0,2.9869555190031205,1
26,1,590,1,3,1,1,2,0,3,1,4,3,1,4130,0,0,15,3,1,5.4001565411978,2,4,2.0,3.267031929461533,4.333594235329667,1
21,1,245,1,10,2,1,1,0,2,1,2,2,2,2630,1,0,19,3,3,1.9405239903435405,1,1,1.881047980687081,1.881047980687081,1.881047980687081,1
34,1,196,2,13,3,1,1,0,3,2,7,1,2,8732,1,0,19,3,3,10.359319350014083,2,1,1.4949215166338063,1.4949215166338063,1.4949215166338063,1
31,1,1047,1,7,3,1,3,0,2,1,7,2,2,2305,1,1,13,3,1,3.573661082025959,3,2,2.0,2.0,2.0,1
38,1,1116,1,9,2,3,1,0,1,2,0,2,1,4770,4,0,14,3,1,13.656960200189292,1,0,0.0,0.0,0.0,1
31,2,911,1,8,3,1,3,0,2,1,5,1,1,2395,5,0,18,3,3,4.388493110946396,3,0,0.39671231741325585,0.19835615870662793,0.39671231741325585,1
48,2,1186,2,10,3,1,3,0,3,3,7,3,1,7640,1,0,18,3,1,9.204615097250127,3,8,7.959076980549974,6.713538863849822,7.0,1
37,0,578,1,1,3,1,1,0,2,1,2,1,2,3660,1,1,21,3,2,9.805815355901206,3,1,0.3411956125996556,0.1705978062998278,0.3411956125996556,1
34,1,883,1,15,3,1,3,0,3,1,2,1,2,2760,1,0,16,3,2,16.413008811743815,3,15,11.78641850309821,6.893209251549105,12.69306608025961,1
29,1,185,1,23,2,2,2,0,3,3,4,4,1,7613,0,0,19,3,3,9.702383951325743,2,9,4.892848146022771,2.7856962920455417,8.404767902651486,1
52,2,695,1,8,4,2,2,0,2,1,6,2,1,4943,2,0,15,3,1,10.609377868591967,2,7,2.1953110657040167,6.707033401443975,6.609377868591967,1
33,1,964,1,9,3,3,2,1,3,3,4,1,1,9668,1,0,18,3,1,10.070359148382735,3,5,4.502495320440285,2.57285446882302,4.502495320440285,1
46,2,624,1,10,2,3,3,0,2,2,6,3,1,9544,1,0,16,3,4,9.431625809236722,3,9,7.89209354769082,3.8920935476908194,7.0,1
29,1,338,1,14,1,3,2,0,3,3,0,4,1,7554,0,0,11,3,1,9.00396075602385,3,8,7.0,6.972274707833046,6.992078487952298,1
31,2,363,0,19,4,0,3,1,3,1,1,1,1,2913,0,0,18,3,3,1.7330424973374026,2,1,0.0,0.0,0.26695750266259743,1
30,0,1267,2,14,3,3,2,1,3,2,7,2,2,5313,7,0,14,3,2,7.68383445613882,2,4,2.438721847953727,0.4387218479537267,3.1225563040925466,1
33,1,256,2,23,3,1,2,0,3,2,7,3,2,5801,1,0,16,3,3,9.261827425082615,2,8,6.015769900110152,5.277597325192767,5.277597325192767,1
24,2,445,1,14,3,2,3,1,2,1,5,4,0,2302,1,1,19,3,2,2.157109196321527,2,2,1.157109196321527,0.0,1.157109196321527,1
28,1,903,1,9,2,1,3,0,2,1,6,1,1,2399,5,1,19,3,2,3.545896869751255,3,0,0.7642556176517568,0.10917937395025101,0.7642556176517568,1
37,2,792,0,6,4,0,3,1,3,1,1,1,0,2067,3,0,21,3,3,7.858726582867038,2,3,2.2146816457167597,0.10734082285837976,1.7853183542832405,1
33,1,688,1,13,3,1,1,1,1,2,3,3,1,5929,1,1,19,3,3,9.317165897316325,3,9,7.0,0.0,6.634331794632649,1
32,2,196,1,4,3,2,1,0,2,1,2,1,0,2093,1,1,11,3,4,3.588195101938297,2,3,3.0195609522613465,0.0,3.0195609522613465,1
33,1,132,1,23,3,1,2,0,3,1,6,2,0,2061,2,1,16,3,1,8.930703611788253,2,8,2.0,4.504975094172589,5.504975094172589,1
33,1,140,1,14,3,1,1,0,3,2,6,1,1,5328,4,0,15,3,3,6.94928786772155,2,3,1.8101424264556902,0.0,2.9492878677215493,1
36,2,731,1,11,3,3,1,1,3,2,2,2,0,4840,6,0,13,3,1,8.410429912083522,2,2,0.5895700879164787,0.29478504395823935,1.1791401758329574,1
33,1,191,1,11,3,1,2,0,3,2,3,1,1,5338,4,0,16,3,3,9.186904785941607,2,5,1.3626190428116784,0.0,5.186904785941608,1
35,2,1377,2,11,4,1,1,1,1,2,7,1,0,6229,5,0,13,3,2,15.043761411567473,3,1,1.6812538038558242,1.6812538038558242,1.6812538038558242,1
50,1,788,1,1,1,1,3,1,2,1,2,4,0,2360,7,1,14,3,3,3.670008329131642,2,1,0.0,0.4466722194210948,0.0,1
24,1,1377,0,20,2,1,2,0,2,1,3,2,1,2786,1,0,15,3,1,1.0,2,1,0.0,0.0,0.0,1
37,1,834,2,3,2,2,1,1,1,2,7,2,1,6754,5,0,14,3,1,12.584880535489548,3,1,0.9693302008085805,0.3231100669361935,0.9693302008085805,1
20,1,1088,1,10,3,3,3,0,2,1,5,1,1,2599,1,0,15,3,1,1.0,3,1,0.0,0.0,0.0,1
47,2,1141,0,18,2,2,1,0,3,1,1,3,1,2644,1,0,15,3,4,3.8941494694853813,3,3,2.0,1.368616843504873,0.7372336870097458,1
24,2,367,1,13,1,1,3,1,3,1,4,2,1,2448,1,1,20,3,1,1.0,3,1,0.37133532574866923,0.0,0.0,1
30,2,379,0,15,4,0,3,0,3,1,3,1,1,2897,0,0,15,3,3,2.0,3,1,0.5986739791792961,0.5986739791792961,0.5986739791792961,1
50,2,298,1,7,3,4,3,1,3,1,5,2,1,2461,3,0,22,3,1,5.515579806794467,3,1,0.24740336553425557,0.0,0.0,1
32,1,192,1,10,3,2,2,0,3,2,3,1,1,5491,4,0,14,3,2,9.610883735662924,1,6,1.6945581321685386,0.0,4.569046537410115,1
33,2,1029,1,22,3,3,1,1,2,1,5,1,1,2324,4,1,20,4,2,5.366367443625337,2,2,2.0,2.0,2.0,1
29,1,370,1,9,4,2,2,1,1,1,4,1,1,2084,1,0,13,3,3,4.58799337714779,2,4,4.185992273339089,0.0,4.185992273339089,1
28,2,514,0,1,3,4,2,1,2,1,4,4,2,2644,1,0,12,3,3,6.9308770047016335,2,6,5.9308770047016335,4.612904336990159,5.271890670845896,1
29,2,143,1,21,3,1,1,0,2,1,5,2,1,2131,3,1,11,3,2,7.0,2,5,2.1534258767583454,0.0,1.1841110521100142,1
34,1,1169,1,7,3,4,3,0,3,3,6,1,1,9641,1,1,20,3,1,9.320757330990476,3,7,6.198106672523809,3.3584853380190474,6.198106672523809,1
27,1,1346,0,19,2,0,1,0,2,1,1,1,0,2884,0,0,11,3,1,1.4811049598945494,3,1,0.36082871992091203,0.0,0.2405524799472747,1
57,2,601,1,6,4,3,3,0,2,3,4,1,1,10017,6,0,14,3,3,28.5,2,10,8.878090154582296,4.756180309164592,9.0,1
54,1,296,2,13,3,1,1,0,4,4,7,2,2,13682,5,1,16,3,3,23.951997120842726,2,17,6.831989922949546,2.927995681264091,7.8079884833709094,1
29,1,809,2,19,3,4,2,1,3,1,8,1,2,1087,1,0,15,3,3,1.0,2,1,0.0,0.0,0.0,1
31,1,530,1,2,3,1,2,1,2,1,2,3,0,3723,5,1,13,3,3,6.855574912960329,1,2,2.0,1.8555749129603294,2.0,1
29,2,1091,1,2,3,2,1,1,3,1,5,3,1,4804,7,0,14,3,1,5.09790090523016,3,3,2.3659669684100533,1.8170165157949734,1.8170165157949734,1
43,1,463,2,12,3,1,2,1,3,4,7,1,2,13752,0,1,12,3,2,22.167765439945693,2,18,8.832234560054307,7.122527760122189,13.49670368016292,1
30,1,330,1,22,4,2,3,0,2,2,4,2,1,6278,1,0,15,3,3,9.80749315055158,2,9,2.192506849448421,4.844958903309477,5.844958903309477,1
24,1,564,1,21,1,1,2,1,1,1,7,4,2,1116,1,0,14,3,3,1.0,2,1,0.0,1.0,0.0,1
26,2,1099,1,3,3,3,3,1,3,1,4,2,1,1862,0,0,16,3,3,4.432783334254878,2,3,1.1442611114182926,0.5721305557091463,2.8606527785457314,1
37,1,1111,1,5,3,2,4,0,3,1,3,1,1,2385,5,1,19,3,3,7.115178586708802,1,2,2.0,2.0,2.0,1
55,1,309,1,6,2,4,4,0,2,1,2,3,0,2339,7,0,11,3,4,13.953711010925645,1,9,8.970543370589047,7.472647415546971,7.966335280673196,1
31,2,682,1,8,1,3,1,0,1,1,2,3,0,3377,5,0,13,3,1,8.87138688872695,3,5,4.7427737774539,3.614160666180849,4.7427737774539,1
28,2,309,1,19,3,3,2,1,2,1,2,1,1,2399,1,0,16,3,3,2.8927665213819473,2,2,2.1356599128291682,0.0,1.3249365649673628,1
36,1,715,1,18,3,1,1,1,2,2,5,3,1,5545,3,1,11,3,3,13.960805280440065,3,7,4.867258695147658,0.0,5.562581365883037,1
31,0,524,1,2,3,1,1,0,2,1,2,3,1,3720,5,1,13,3,2,7.075462732215826,1,1,1.9622686338920874,1.9622686338920874,1.9622686338920874,1
39,2,614,1,12,3,2,1,0,3,2,2,2,1,8068,0,0,13,3,2,8.530910249944089,3,8,5.163637812430112,0.0,4.2654551249720445,1
22,1,1346,1,5,1,4,3,1,2,1,2,3,2,3936,3,0,13,3,2,4.451408940114879,3,3,2.9028178802297577,1.0,2.0,1
26,1,1387,1,8,1,4,2,1,2,1,2,2,2,3963,4,0,16,3,2,6.843601056512549,3,2,2.177725066032034,1.0,2.177725066032034,1
47,2,613,1,1,4,3,2,0,2,3,5,3,1,10331,1,0,14,3,2,24.24613913340403,2,16,4.780594330471667,3.4043561419890276,8.260198110157223,1
34,1,1323,1,6,3,1,1,1,3,1,3,1,2,2098,2,1,14,3,2,7.667778127572236,1,3,1.5335556255144471,0.0,2.3003334382716707,1
22,1,383,1,6,1,1,3,1,2,1,5,1,2,2478,1,0,22,3,1,1.4839744074778025,2,0,0.0,0.0,0.0,1
27,1,435,0,13,3,1,1,0,3,1,1,2,0,2732,1,0,13,3,1,9.256134373413222,2,7,7.0,1.0,1.7585881227785092,1
33,1,437,1,4,3,2,2,1,2,2,6,2,1,9943,6,0,11,3,2,9.60262801826713,2,1,1.4794743963465742,1.4794743963465742,1.4794743963465742,1
26,2,1400,1,20,3,1,1,1,1,1,2,2,1,2330,1,0,12,3,3,2.8879384569441044,2,1,0.9439692284720522,0.0,1.471984614236026,1
50,2,550,1,1,1,1,1,1,2,2,3,3,2,5293,7,0,14,3,3,18.620776468576437,2,4,2.786778610905904,2.786778610905904,1.1943336903882447,1
37,1,1354,1,4,4,1,3,0,3,3,5,2,1,7518,1,0,13,3,1,9.652828196352829,3,9,8.0,5.041515410941516,7.0,1
35,1,640,0,8,3,0,3,0,2,1,1,2,1,2093,4,0,12,3,2,10.805798488287062,1,4,3.067955219619347,1.0,0.9320447803806529,1
21,1,1413,1,16,1,3,3,0,3,1,5,3,1,2711,1,0,18,3,1,1.4692176830034662,2,1,0.28153060980207967,0.09384353660069322,0.18768707320138645,1
31,1,1138,1,15,1,1,2,0,1,1,5,1,2,3923,1,1,21,3,1,9.651096376120659,3,9,2.1395614495517368,5.651096376120659,6.651096376120659,1
40,2,1302,1,8,2,1,1,0,1,2,5,3,1,5231,6,0,14,3,1,7.741062763946257,2,5,3.2470209213154186,1.0,2.5059581573691623,1
39,1,692,1,13,3,1,1,1,2,2,4,3,1,5502,4,1,11,3,3,16.296068127670008,3,5,3.6098094697161494,0.0,4.125496536818456,1
28,2,362,1,19,3,1,1,1,3,1,3,3,2,2758,1,0,20,3,2,1.0,1,1,0.0,0.310721830479628,0.689278169520372,1
31,1,1168,1,15,1,1,2,0,1,1,6,1,1,3976,1,0,21,3,2,9.817881944996099,2,8,1.8178819449960995,5.089409724980498,6.089409724980498,1
35,2,471,2,3,3,2,3,1,2,2,7,2,2,9842,5,0,12,3,3,7.44939234879369,2,3,3.3481770463810694,2.44939234879369,3.123480871984225,1
21,1,186,1,11,2,1,2,0,3,1,6,2,2,2686,1,0,16,3,3,1.3200887502973095,2,1,0.6401775005946191,0.6401775005946191,0.6401775005946191,1
26,1,587,1,3,1,4,2,1,3,1,6,1,2,3087,0,0,20,3,3,7.102047366905047,3,5,3.795905266189907,0.10204736690504657,3.8979526330949534,1
34,1,761,2,16,2,2,1,1,1,2,7,4,0,5469,5,1,13,3,3,7.507307337716133,2,3,2.8455122295268893,1.6617951081892444,3.014614675432267,1
29,1,345,0,11,2,0,1,1,2,1,2,1,0,2330,2,1,17,3,3,4.0,3,2,2.0,1.7026581186181025,0.5946837627637953,1
38,1,705,2,4,2,1,3,0,2,1,8,3,1,2725,4,0,12,3,3,10.380654719325676,3,4,3.2290364397049833,3.2290364397049833,3.2290364397049833,1
30,2,456,1,4,3,1,2,1,2,1,3,3,1,3451,1,0,13,3,2,3.9688105705176926,1,0,0.0,0.0,0.0,1
34,1,846,1,12,3,3,2,0,3,1,2,3,0,3276,3,1,16,3,2,13.158088955457615,2,4,4.543708590199634,4.543708590199634,4.543708590199634,1
35,1,913,1,3,2,1,1,0,2,1,3,1,1,2363,2,0,12,3,2,9.10427760352437,3,5,4.239305991189077,1.0,4.239305991189077,1
53,1,786,1,4,1,1,3,1,2,1,2,4,0,2389,8,1,13,3,3,3.8515020050745363,1,1,0.6812016040596287,0.0,0.6812016040596287,1
34,2,594,1,10,3,3,3,1,2,1,2,2,0,3739,0,1,21,3,4,4.7463434452935,1,3,2.0,0.2536565547064996,2.0,1
50,2,518,1,4,4,3,2,0,2,3,5,4,0,10140,1,0,14,3,1,28.307094773075384,3,13,7.0,2.157431361547703,6.685137276904594,1
25,1,521,1,2,2,5,3,0,2,1,6,2,2,2301,5,0,22,4,2,2.171687304046265,3,0,0.0,0.0,0.0,1
33,0,305,1,6,2,2,3,0,1,1,7,2,0,2343,0,0,17,3,3,3.2421185977787808,2,2,2.0,1.0,0.48423719555756106,1
38,1,421,2,23,3,1,1,0,2,2,7,1,1,4419,2,0,12,3,3,4.511700187810319,3,1,1.4882998121896818,0.9765996243793633,0.9765996243793633,1
32,1,884,1,7,4,3,3,1,3,1,6,3,2,4499,4,0,21,3,2,9.719668953792711,3,7,6.129710334568622,4.3598344768963555,4.539751715344533,1
25,1,878,1,4,2,3,2,0,2,1,6,3,1,2357,1,1,14,3,1,7.779996127302956,2,7,6.229986445560346,1.1100019363485218,6.229986445560346,1
41,1,1024,1,8,3,1,2,0,2,1,3,3,0,2770,4,1,12,3,3,8.808921162171513,2,5,5.014868603619188,1.3970262792761623,0.7940525585523246,1
30,0,414,1,5,2,4,3,1,2,1,6,2,2,2298,5,1,22,4,2,3.3869195891817934,3,1,0.7738391783635865,0.38691958918179326,0.7738391783635865,1
19,1,594,1,1,1,5,3,0,1,1,7,1,2,2322,0,0,21,4,1,1.1055241536569398,3,0,0.0,0.0,0.0,1
27,2,512,0,1,3,4,2,1,2,1,4,4,2,2639,1,0,12,3,3,6.565048632028002,2,6,5.565048632028002,4.328371158244002,4.946709895136002,1
22,2,1295,1,8,1,3,2,0,3,1,2,1,0,2397,1,0,17,3,3,1.0,2,1,0.04252457529790543,0.0,0.0,1
47,0,968,1,14,3,1,2,1,1,3,5,2,1,12618,5,0,11,3,3,20.62213684956064,1,15,5.583715086725248,7.5,9.708142456637376,1
36,2,1435,1,14,4,2,2,1,2,2,6,1,0,6173,5,1,13,3,2,16.072494497382582,3,1,1.8550110052348376,1.8550110052348376,1.8550110052348376,1
31,1,583,1,21,3,1,1,0,1,2,6,3,1,4551,2,0,12,3,2,5.450725744524605,3,3,2.7253628722623024,2.1450725744524606,2.8704354467147626,1
31,2,490,2,1,3,1,2,1,2,2,7,1,1,9861,5,0,11,3,3,7.704492902057564,2,3,3.4089858041151277,2.939323869410085,3.1741548367626065,1
25,1,420,1,14,1,1,4,1,2,1,6,2,2,2457,1,1,23,4,1,1.0,2,1,0.0,0.4351346676591533,0.0,1
27,2,1415,1,16,1,1,2,0,3,1,2,3,0,2453,1,0,15,3,3,1.0,2,1,1.0,0.0,0.0,1
31,0,1052,1,2,3,1,4,0,2,1,7,1,1,2302,1,1,11,3,1,3.154347686515547,3,3,2.0,2.0771738432577735,1.8456523134844527,1
20,1,541,2,20,1,1,3,0,2,1,8,3,2,1645,1,0,18,3,3,0.0935534778758037,2,0,0.0,0.0,0.0,1
20,2,427,0,5,1,2,2,1,2,1,4,2,2,2506,1,0,18,3,1,1.0,3,1,0.0,0.0,0.0,1
28,2,363,1,19,3,1,1,1,3,1,3,3,2,2762,1,0,20,3,2,1.0,1,1,0.0,0.2837394089666523,0.7162605910333477,1
20,1,495,1,2,3,2,2,0,2,1,7,2,1,2043,1,0,13,3,3,2.1246650703607655,2,2,2.0,0.031166267590191365,2.0,1
23,1,360,1,5,1,1,3,1,2,1,4,1,2,2498,2,0,19,3,1,3.1171981135203657,2,0,0.0,0.0,0.0,1
42,2,1343,0,1,2,3,2,1,1,3,1,1,1,10473,8,0,13,3,3,23.022242957861067,2,17,6.195551408427786,3.439990668962519,6.195551408427786,1
26,0,299,1,27,2,3,1,1,1,2,6,1,1,4957,7,0,17,3,3,7.175554313936934,2,1,1.8244456860630658,1.8244456860630658,1.8244456860630658,1
26,2,361,1,7,3,2,2,1,1,1,4,2,0,2181,1,1,14,3,3,5.4021880056967095,2,5,5.0027350071208865,0.0,5.0027350071208865,1
18,1,540,2,7,1,2,2,0,3,1,8,3,2,1593,1,1,13,3,3,0.0,3,0,0.0,0.0,0.0,1
32,1,271,1,4,2,3,2,0,1,1,7,2,0,2354,2,0,14,3,3,5.684992155967001,1,4,3.678120097479376,0.6643759805041248,2.349368136471126,1
25,1,468,0,17,2,2,3,1,2,1,4,4,2,2477,1,0,20,3,2,1.0,2,1,0.0,0.691575850008603,0.0,1
42,1,923,1,1,3,3,3,1,3,2,5,2,1,4807,3,0,12,3,2,6.253311503523385,3,3,1.2533115035233846,0.6266557517616923,2.506623007046769,1
27,1,680,2,24,2,3,3,1,2,1,8,2,2,1102,1,0,15,3,4,1.0,3,1,0.0,0.44342180678719345,0.0,1
50,2,405,1,27,3,2,4,0,2,3,6,1,0,10843,3,0,12,3,2,20.15827233973088,2,3,2.148962202099651,2.10241151394351,0.11172165157473812,1
25,1,667,1,3,3,2,1,0,3,1,2,1,1,4039,4,0,12,3,2,6.162771097246609,2,2,2.0,1.139397680726263,2.813855486233045,1
41,2,1305,1,9,2,2,1,0,1,2,4,2,1,5183,7,0,13,3,1,9.288270823534617,1,3,2.141898441174518,0.7139661470581727,2.141898441174518,1
55,2,461,1,13,4,1,2,0,2,1,6,2,1,4961,8,0,17,3,1,7.2856789397971555,2,5,3.8571605301014222,4.214259204847867,3.2856789397971555,1
31,1,341,1,9,3,3,3,1,2,1,4,2,1,3306,0,1,14,3,1,2.7528967777173,2,0,0.0,0.0,0.0,1
37,1,1040,1,1,4,3,2,1,3,1,6,3,1,4763,6,1,14,3,2,4.390081534958332,3,1,1.2198369300833358,1.2198369300833358,1.2198369300833358,1
31,2,1089,1,6,2,1,3,1,3,1,2,3,1,4881,1,0,17,3,1,9.877768111562476,3,9,3.959256037187492,1.020371981406254,1.020371981406254,1
48,1,878,1,5,2,2,1,1,2,1,7,3,0,2694,1,1,13,3,3,3.6074101328292882,3,2,2.0,0.3037050664146441,2.0,1
37,1,823,1,17,2,4,3,1,2,1,6,2,1,2430,6,1,16,3,3,4.610894754661214,3,1,0.0,0.0,0.0,1
36,1,648,0,8,3,0,3,0,2,1,1,2,1,2077,4,0,12,3,2,11.700044510764636,1,4,3.266676557947697,1.0,0.7333234420523032,1
32,2,352,1,7,3,1,3,0,3,1,7,3,2,2844,1,1,14,3,2,1.0,2,1,0.0,0.0,0.11241201589712535,1
32,2,727,2,10,4,2,1,0,3,2,7,1,1,8207,0,0,15,3,1,7.050121332161442,3,3,1.4749393339192787,0.0,2.212409000878918,1
50,2,1226,1,17,3,1,1,1,2,3,5,1,1,10457,6,0,13,3,2,17.535913753396883,2,6,3.127072779287503,2.2817681948218755,3.127072779287503,1
40,0,1125,2,19,3,1,2,0,3,4,7,1,2,13393,2,1,14,3,3,22.0,2,7,3.18951146892444,2.6579262241037,4.961462284993573,1
48,1,831,2,4,3,1,2,1,2,2,7,3,0,6674,6,0,12,3,3,11.38359257774235,3,6,3.1541018555644125,0.15410185556441258,0.8458981444355874,1
32,2,464,1,2,2,1,1,0,2,1,2,1,1,2708,6,0,19,3,1,12.767433459451507,3,8,6.8942879361143214,1.0211424127771358,6.8942879361143214,1
30,2,867,1,11,3,1,3,0,2,1,4,2,1,2417,5,1,17,3,3,5.065486533839318,2,2,1.652389227071454,0.0,1.652389227071454,1
28,1,403,0,20,4,1,1,0,3,1,1,3,0,2764,0,1,16,3,2,4.997617752731589,1,4,3.9976177527315886,0.5710882503902269,0.4289117496097731,1
29,1,603,0,7,2,0,2,0,1,1,1,3,0,2182,6,0,11,3,3,6.227135339329571,2,4,2.283919174161963,1.1135676696647854,2.283919174161963,1
54,2,273,1,2,2,1,2,0,1,5,3,3,1,16581,3,0,13,3,4,28.5,3,18,14.182735121937132,6.548205365811393,8.634529756125739,1
33,1,995,1,21,3,3,2,1,1,1,6,1,1,2310,2,1,21,4,2,5.0,3,3,2.0,2.428536670184817,1.1429266596303664,1
27,2,1436,1,4,3,5,2,0,3,1,2,2,2,3405,1,1,13,3,2,2.58614272030741,2,2,2.1465356800768527,1.8534643199231475,2.293071360153705,1
27,0,260,1,26,2,2,2,1,1,2,6,1,1,5025,7,0,17,3,3,7.596802578144269,2,2,1.8507993554639328,1.7015987109278659,2.7460032226803355,1
50,1,782,2,3,3,2,2,1,3,2,7,3,0,6748,5,0,12,3,3,13.80656854235295,3,5,3.0,0.30109475705882505,1.60218951411765,1
21,0,220,1,6,1,2,2,0,3,1,2,2,1,1935,1,0,12,3,4,0.18755495690325952,3,0,0.0,0.0,0.0,1
30,2,763,1,12,3,1,3,1,2,2,5,3,1,5869,1,1,12,3,1,8.0,3,4,3.6857027192231224,3.6857027192231224,2.5795868796670525,1
24,2,1439,2,1,1,4,1,0,3,1,8,1,1,3150,0,0,14,3,2,5.683145651557349,3,4,3.0,0.6831456515573487,3.3662913031146973,1
35,2,438,1,24,2,1,2,1,2,2,5,3,1,5868,2,1,15,3,2,8.92802612391183,3,5,3.2480914336914015,3.2480914336914015,3.784078371735487,1
27,2,145,1,15,4,1,3,0,2,1,6,2,2,2390,1,0,13,3,3,8.354212178642946,2,8,2.5903536310715785,6.17350491649979,7.0,1
25,1,420,0,16,3,1,2,0,3,1,1,2,0,2736,0,0,11,3,2,7.54359738058468,2,6,6.54359738058468,1.0,0.0,1
36,1,579,1,16,2,1,1,1,2,3,2,3,1,9755,2,0,13,3,2,10.993305783546528,3,3,2.6845179105425885,1.3422589552712942,2.348953171724765,1
51,1,1151,1,9,4,1,1,1,1,3,4,3,2,10629,2,0,14,3,3,17.690475651222744,2,3,2.0,0.20634956585150377,2.896825217074248,1
26,2,1357,1,24,3,1,1,1,1,1,2,2,1,2293,1,0,12,3,3,1.0159290064481503,2,1,0.007964503224075159,0.0,1.0039822516120376,1
20,0,282,1,5,1,2,2,1,3,1,3,2,1,1955,2,0,12,3,3,2.244266764275205,3,1,0.7480889214250683,0.37404446071253417,0.7480889214250683,1
25,2,1264,1,5,2,1,3,1,3,1,2,1,1,1682,1,1,19,3,2,2.0044540536322075,3,0,0.0,0.0,0.0,1
23,1,763,1,1,1,4,1,0,2,1,6,1,1,2158,1,1,12,3,3,3.600873335382758,3,3,2.0,0.8497816661543105,2.0,1
49,1,898,2,1,3,1,2,0,3,2,7,2,0,6760,6,0,12,3,3,12.111498615059395,3,6,3.222997230118788,0.0,1.334495845178182,1
29,2,889,1,10,3,1,3,0,2,1,5,1,1,2409,5,1,18,3,3,3.908210949005486,2,0,0.726568759204389,0.0,0.726568759204389,1
24,1,432,1,6,3,1,3,1,3,1,7,4,0,2276,2,1,21,4,2,3.0,3,2,1.690155861620191,0.0,1.690155861620191,1
19,2,466,2,9,3,3,3,0,2,1,8,2,2,2075,1,0,13,3,3,1.585758140403885,2,1,1.17151628080777,0.0,1.17151628080777,1
39,1,613,1,13,2,2,2,1,2,3,4,3,1,9702,1,0,14,3,2,10.223932922791384,3,5,4.736178872556311,2.3680894362781557,4.144156513486772,1
36,1,952,1,1,2,2,1,1,2,1,4,2,0,2630,1,0,14,3,1,1.8000068677590102,3,1,0.8000068677590102,0.0,0.8000068677590102,1
28,1,1007,1,1,3,3,2,0,2,1,3,1,0,2623,2,0,13,3,1,4.196161918264122,3,2,0.9131891195040347,0.0,1.8263782390080694,1
29,1,175,1,18,3,1,1,0,3,1,6,2,1,2115,4,1,11,3,2,6.814981310703947,3,4,2.0,0.18501868929605259,1.1850186892960526,1
29,1,580,1,6,1,4,2,1,2,1,4,2,1,3247,3,0,17,3,2,7.47430331947227,3,5,3.5256966805277306,0.47430331947226956,3.5256966805277306,1
42,2,1190,2,8,2,1,2,0,2,2,7,2,1,7187,5,0,19,3,2,13.125558197981373,3,6,5.469726846467403,0.0,5.469726846467403,1
30,1,895,1,5,3,3,1,0,3,1,3,2,0,3341,2,1,12,3,1,10.0,3,7,7.330159187345966,7.165079593672983,7.0,1
36,2,1437,1,14,4,2,2,1,2,2,6,1,0,6170,5,1,13,3,2,16.06762366018927,3,1,1.864752679621463,1.864752679621463,1.864752679621463,1
35,2,1173,2,4,2,4,3,1,2,3,7,1,2,9584,0,0,21,3,1,9.0,3,8,7.056891228045045,4.0,7.0,1
33,1,581,1,9,3,2,2,1,2,1,2,2,0,3734,3,1,19,3,3,5.818759839143645,1,3,2.0,0.818759839143645,2.0,1
18,2,331,1,9,2,1,3,1,3,1,4,3,2,1506,1,0,15,3,3,0.0,2,0,0.0,0.0,0.0,1
33,1,782,1,26,4,2,1,0,2,2,6,3,1,4536,0,0,20,3,2,11.591373000560932,2,10,5.661873889200518,3.0,6.394248667040622,1
18,2,263,1,5,2,1,3,1,3,1,2,3,2,1448,1,0,13,3,3,0.0,2,0,0.0,0.0,0.0,1
36,2,747,1,13,2,2,1,1,1,2,6,3,0,5433,6,1,13,3,4,8.796193522741186,2,1,1.7754758096573517,1.7754758096573517,1.7754758096573517,1
35,2,706,2,7,3,2,3,1,2,3,7,1,1,10389,7,0,15,3,3,15.553108356165836,2,13,8.9579040410879,6.414831267124377,1.935879246580428,1
31,1,457,0,4,2,1,1,0,3,1,1,1,0,2713,5,0,18,3,1,12.019014409406175,3,8,7.0,1.0,5.626620173168644,1
38,1,1158,1,28,1,3,2,1,3,2,0,1,1,6677,6,1,18,3,1,17.03528360572409,3,1,0.10585081717226286,0.03528360572408762,0.10585081717226286,1
